Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Age,Race,Accent,Intensity/Level,Sentiment,Emotion
64465,ESD,./dataset/esd\0016\Happy\0016_000911.wav,0016_000911.wav,.wav,Esd_0016,"From each cake, there sprang a huge dog.",,,,,,,Happy
64466,ESD,./dataset/esd\0016\Happy\0016_000912.wav,0016_000912.wav,.wav,Esd_0016,No thank you.,,,,,,,Happy
64467,ESD,./dataset/esd\0016\Happy\0016_000913.wav,0016_000913.wav,.wav,Esd_0016,"Let it give us a chance, my precious.",,,,,,,Happy
64468,ESD,./dataset/esd\0016\Happy\0016_000914.wav,0016_000914.wav,.wav,Esd_0016,"But what about this thing, sticky!",,,,,,,Happy
64469,ESD,./dataset/esd\0016\Happy\0016_000915.wav,0016_000915.wav,.wav,Esd_0016,He likes dragons very much.,,,,,,,Happy
64470,ESD,./dataset/esd\0016\Happy\0016_000916.wav,0016_000916.wav,.wav,Esd_0016,it isn't picked at all.,,,,,,,Happy
64471,ESD,./dataset/esd\0016\Happy\0016_000917.wav,0016_000917.wav,.wav,Esd_0016,You cruelty shall cost your life !,,,,,,,Happy
64472,ESD,./dataset/esd\0016\Happy\0016_000918.wav,0016_000918.wav,.wav,Esd_0016,I'll send for Tom to my boudoir.,,,,,,,Happy
64473,ESD,./dataset/esd\0016\Happy\0016_000919.wav,0016_000919.wav,.wav,Esd_0016,But the tune isn't his own invention.,,,,,,,Happy
64474,ESD,./dataset/esd\0016\Happy\0016_000920.wav,0016_000920.wav,.wav,Esd_0016,Her paw went into your eye?,,,,,,,Happy
64475,ESD,./dataset/esd\0016\Happy\0016_000921.wav,0016_000921.wav,.wav,Esd_0016,I am a selfish sinner.,,,,,,,Happy
64476,ESD,./dataset/esd\0016\Happy\0016_000922.wav,0016_000922.wav,.wav,Esd_0016,Ask god to help you.,,,,,,,Happy
64477,ESD,./dataset/esd\0016\Happy\0016_000923.wav,0016_000923.wav,.wav,Esd_0016,"Pick, pick, pick!",,,,,,,Happy
64478,ESD,./dataset/esd\0016\Happy\0016_000924.wav,0016_000924.wav,.wav,Esd_0016,Do you know the lid opens?,,,,,,,Happy
64479,ESD,./dataset/esd\0016\Happy\0016_000925.wav,0016_000925.wav,.wav,Esd_0016,Her existence makes him pleasant.,,,,,,,Happy
64480,ESD,./dataset/esd\0016\Happy\0016_000926.wav,0016_000926.wav,.wav,Esd_0016,And the next day. Nurse will be released.,,,,,,,Happy
64481,ESD,./dataset/esd\0016\Happy\0016_000927.wav,0016_000927.wav,.wav,Esd_0016,"Born once every one hundred years, dies in flames!",,,,,,,Happy
64482,ESD,./dataset/esd\0016\Happy\0016_000928.wav,0016_000928.wav,.wav,Esd_0016,It says no way! shouted Daisy.,,,,,,,Happy
64483,ESD,./dataset/esd\0016\Happy\0016_000929.wav,0016_000929.wav,.wav,Esd_0016,The first year they sowed rye.,,,,,,,Happy
64484,ESD,./dataset/esd\0016\Happy\0016_000930.wav,0016_000930.wav,.wav,Esd_0016,Your own wife is not at home.,,,,,,,Happy
64485,ESD,./dataset/esd\0016\Happy\0016_000931.wav,0016_000931.wav,.wav,Esd_0016,He told me that I ought to change.,,,,,,,Happy
64486,ESD,./dataset/esd\0016\Happy\0016_000932.wav,0016_000932.wav,.wav,Esd_0016,"Will call her Lily, for short.",,,,,,,Happy
64487,ESD,./dataset/esd\0016\Happy\0016_000933.wav,0016_000933.wav,.wav,Esd_0016,Why should i care though David's lips were twitching?,,,,,,,Happy
64488,ESD,./dataset/esd\0016\Happy\0016_000934.wav,0016_000934.wav,.wav,Esd_0016,"Hurry up, hurry up!",,,,,,,Happy
64489,ESD,./dataset/esd\0016\Happy\0016_000935.wav,0016_000935.wav,.wav,Esd_0016,"If not, I shall go no further.",,,,,,,Happy
64490,ESD,./dataset/esd\0016\Happy\0016_000936.wav,0016_000936.wav,.wav,Esd_0016,How rash you are!,,,,,,,Happy
64491,ESD,./dataset/esd\0016\Happy\0016_000937.wav,0016_000937.wav,.wav,Esd_0016,What would they do at the end of the year?,,,,,,,Happy
64492,ESD,./dataset/esd\0016\Happy\0016_000938.wav,0016_000938.wav,.wav,Esd_0016,Today isn't any other day.,,,,,,,Happy
64493,ESD,./dataset/esd\0016\Happy\0016_000939.wav,0016_000939.wav,.wav,Esd_0016,This is the way that snakes always talk.,,,,,,,Happy
64494,ESD,./dataset/esd\0016\Happy\0016_000940.wav,0016_000940.wav,.wav,Esd_0016,Both side were softly curved.,,,,,,,Happy
64495,ESD,./dataset/esd\0016\Happy\0016_000941.wav,0016_000941.wav,.wav,Esd_0016,We have showed his shark tooth.,,,,,,,Happy
64496,ESD,./dataset/esd\0016\Happy\0016_000942.wav,0016_000942.wav,.wav,Esd_0016,Give me your hand or I will cry harder than before.,,,,,,,Happy
64497,ESD,./dataset/esd\0016\Happy\0016_000943.wav,0016_000943.wav,.wav,Esd_0016,And has you slain him?,,,,,,,Happy
64498,ESD,./dataset/esd\0016\Happy\0016_000944.wav,0016_000944.wav,.wav,Esd_0016,Off for the prison ship.,,,,,,,Happy
64499,ESD,./dataset/esd\0016\Happy\0016_000945.wav,0016_000945.wav,.wav,Esd_0016,Do you think it's a woozle?,,,,,,,Happy
64500,ESD,./dataset/esd\0016\Happy\0016_000946.wav,0016_000946.wav,.wav,Esd_0016,We can not do it sir.,,,,,,,Happy
64501,ESD,./dataset/esd\0016\Happy\0016_000947.wav,0016_000947.wav,.wav,Esd_0016,She and i are running a neck and neck race.,,,,,,,Happy
64502,ESD,./dataset/esd\0016\Happy\0016_000948.wav,0016_000948.wav,.wav,Esd_0016,In which piglet meets a elephant.,,,,,,,Happy
64503,ESD,./dataset/esd\0016\Happy\0016_000949.wav,0016_000949.wav,.wav,Esd_0016,You may imagine how I gape.,,,,,,,Happy
64504,ESD,./dataset/esd\0016\Happy\0016_000950.wav,0016_000950.wav,.wav,Esd_0016,Her kind and firm glance.,,,,,,,Happy
64505,ESD,./dataset/esd\0016\Happy\0016_000951.wav,0016_000951.wav,.wav,Esd_0016,The ladybug told them proudly.,,,,,,,Happy
64506,ESD,./dataset/esd\0016\Happy\0016_000952.wav,0016_000952.wav,.wav,Esd_0016,I am run off my feet.,,,,,,,Happy
64507,ESD,./dataset/esd\0016\Happy\0016_000953.wav,0016_000953.wav,.wav,Esd_0016,I have a soothsayer.,,,,,,,Happy
64508,ESD,./dataset/esd\0016\Happy\0016_000954.wav,0016_000954.wav,.wav,Esd_0016,She laughed.,,,,,,,Happy
64509,ESD,./dataset/esd\0016\Happy\0016_000955.wav,0016_000955.wav,.wav,Esd_0016,"This was the twenty fifth of November, seventeen eighty three.",,,,,,,Happy
64510,ESD,./dataset/esd\0016\Happy\0016_000956.wav,0016_000956.wav,.wav,Esd_0016,I must have two to fetch and carry.,,,,,,,Happy
64511,ESD,./dataset/esd\0016\Happy\0016_000957.wav,0016_000957.wav,.wav,Esd_0016,I would scoff at these followers.,,,,,,,Happy
64512,ESD,./dataset/esd\0016\Happy\0016_000958.wav,0016_000958.wav,.wav,Esd_0016,"Mum shuts one's mouth up, doesn't it.",,,,,,,Happy
64513,ESD,./dataset/esd\0016\Happy\0016_000959.wav,0016_000959.wav,.wav,Esd_0016,The song is called Ways and Means.,,,,,,,Happy
64514,ESD,./dataset/esd\0016\Happy\0016_000960.wav,0016_000960.wav,.wav,Esd_0016,"As soon as she went in, there was disorder.",,,,,,,Happy
64515,ESD,./dataset/esd\0016\Happy\0016_000961.wav,0016_000961.wav,.wav,Esd_0016,After a while he perceived both giants.,,,,,,,Happy
64516,ESD,./dataset/esd\0016\Happy\0016_000962.wav,0016_000962.wav,.wav,Esd_0016,I believe you are one of them!,,,,,,,Happy
64517,ESD,./dataset/esd\0016\Happy\0016_000963.wav,0016_000963.wav,.wav,Esd_0016,She said in subdued voice.,,,,,,,Happy
64518,ESD,./dataset/esd\0016\Happy\0016_000964.wav,0016_000964.wav,.wav,Esd_0016,Slam the doors and wedge them!,,,,,,,Happy
64519,ESD,./dataset/esd\0016\Happy\0016_000965.wav,0016_000965.wav,.wav,Esd_0016,I've just shot a stag.,,,,,,,Happy
64520,ESD,./dataset/esd\0016\Happy\0016_000966.wav,0016_000966.wav,.wav,Esd_0016,We may join with that power.,,,,,,,Happy
64521,ESD,./dataset/esd\0016\Happy\0016_000967.wav,0016_000967.wav,.wav,Esd_0016,Chapter eleven on the doorstep.,,,,,,,Happy
64522,ESD,./dataset/esd\0016\Happy\0016_000968.wav,0016_000968.wav,.wav,Esd_0016,He showed no signs of age.,,,,,,,Happy
64523,ESD,./dataset/esd\0016\Happy\0016_000969.wav,0016_000969.wav,.wav,Esd_0016,But show me now your map!,,,,,,,Happy
64524,ESD,./dataset/esd\0016\Happy\0016_000970.wav,0016_000970.wav,.wav,Esd_0016,"Chew leaves quickly, said rabbit.",,,,,,,Happy
64525,ESD,./dataset/esd\0016\Happy\0016_000971.wav,0016_000971.wav,.wav,Esd_0016,I say I will be emperor.,,,,,,,Happy
64526,ESD,./dataset/esd\0016\Happy\0016_000972.wav,0016_000972.wav,.wav,Esd_0016,No admits except on party business.,,,,,,,Happy
64527,ESD,./dataset/esd\0016\Happy\0016_000973.wav,0016_000973.wav,.wav,Esd_0016,I'd just as soon swim your way as others do.,,,,,,,Happy
64528,ESD,./dataset/esd\0016\Happy\0016_000974.wav,0016_000974.wav,.wav,Esd_0016,Because he was a man with infinite resource and sagacity.,,,,,,,Happy
64529,ESD,./dataset/esd\0016\Happy\0016_000975.wav,0016_000975.wav,.wav,Esd_0016,You shouldn't have pricked him with your horn.,,,,,,,Happy
64530,ESD,./dataset/esd\0016\Happy\0016_000976.wav,0016_000976.wav,.wav,Esd_0016,Can your name be more hilarious?,,,,,,,Happy
64531,ESD,./dataset/esd\0016\Happy\0016_000977.wav,0016_000977.wav,.wav,Esd_0016,The end part is fish mouth.,,,,,,,Happy
64532,ESD,./dataset/esd\0016\Happy\0016_000978.wav,0016_000978.wav,.wav,Esd_0016,I know you .,,,,,,,Happy
64533,ESD,./dataset/esd\0016\Happy\0016_000979.wav,0016_000979.wav,.wav,Esd_0016,These words behind the ears is nonsense.,,,,,,,Happy
64534,ESD,./dataset/esd\0016\Happy\0016_000980.wav,0016_000980.wav,.wav,Esd_0016,Your path now goes south.,,,,,,,Happy
64535,ESD,./dataset/esd\0016\Happy\0016_000981.wav,0016_000981.wav,.wav,Esd_0016,He could not help doing so.,,,,,,,Happy
64536,ESD,./dataset/esd\0016\Happy\0016_000982.wav,0016_000982.wav,.wav,Esd_0016,Alice I won't forget it again.,,,,,,,Happy
64537,ESD,./dataset/esd\0016\Happy\0016_000983.wav,0016_000983.wav,.wav,Esd_0016,They had been named Tom and Jerry.,,,,,,,Happy
64538,ESD,./dataset/esd\0016\Happy\0016_000984.wav,0016_000984.wav,.wav,Esd_0016,"Chapter eighteen, the return journey.",,,,,,,Happy
64539,ESD,./dataset/esd\0016\Happy\0016_000985.wav,0016_000985.wav,.wav,Esd_0016,"The straw, charcoal and the pea.",,,,,,,Happy
64540,ESD,./dataset/esd\0016\Happy\0016_000986.wav,0016_000986.wav,.wav,Esd_0016,"One two three, where is your breakfast.",,,,,,,Happy
64541,ESD,./dataset/esd\0016\Happy\0016_000987.wav,0016_000987.wav,.wav,Esd_0016,A voice said: Come in.,,,,,,,Happy
64542,ESD,./dataset/esd\0016\Happy\0016_000988.wav,0016_000988.wav,.wav,Esd_0016,She has felt shy of it.,,,,,,,Happy
64543,ESD,./dataset/esd\0016\Happy\0016_000989.wav,0016_000989.wav,.wav,Esd_0016,"No, said piggy carelessly.",,,,,,,Happy
64544,ESD,./dataset/esd\0016\Happy\0016_000990.wav,0016_000990.wav,.wav,Esd_0016,There goes the shawl again!,,,,,,,Happy
64545,ESD,./dataset/esd\0016\Happy\0016_000991.wav,0016_000991.wav,.wav,Esd_0016,The end of February fourteenth.,,,,,,,Happy
64546,ESD,./dataset/esd\0016\Happy\0016_000992.wav,0016_000992.wav,.wav,Esd_0016,She has a high voice.,,,,,,,Happy
64547,ESD,./dataset/esd\0016\Happy\0016_000993.wav,0016_000993.wav,.wav,Esd_0016,He is old fashioned but he is the best of men.,,,,,,,Happy
64548,ESD,./dataset/esd\0016\Happy\0016_000994.wav,0016_000994.wav,.wav,Esd_0016,Now I understand.,,,,,,,Happy
64549,ESD,./dataset/esd\0016\Happy\0016_000995.wav,0016_000995.wav,.wav,Esd_0016,I know how to obey orders.,,,,,,,Happy
64550,ESD,./dataset/esd\0016\Happy\0016_000996.wav,0016_000996.wav,.wav,Esd_0016,You woke me up!,,,,,,,Happy
64551,ESD,./dataset/esd\0016\Happy\0016_000997.wav,0016_000997.wav,.wav,Esd_0016,How Tom and Jerry went to visit mister Sam.,,,,,,,Happy
64552,ESD,./dataset/esd\0016\Happy\0016_000998.wav,0016_000998.wav,.wav,Esd_0016,She come back to the valley.,,,,,,,Happy
64553,ESD,./dataset/esd\0016\Happy\0016_000999.wav,0016_000999.wav,.wav,Esd_0016,His hope will cheat him.,,,,,,,Happy
64554,ESD,./dataset/esd\0016\Happy\0016_001000.wav,0016_001000.wav,.wav,Esd_0016,Six was half way down the room.,,,,,,,Happy
64555,ESD,./dataset/esd\0016\Happy\0016_001001.wav,0016_001001.wav,.wav,Esd_0016,I'm sure your friends can wait!,,,,,,,Happy
64556,ESD,./dataset/esd\0016\Happy\0016_001002.wav,0016_001002.wav,.wav,Esd_0016,Five hundred and one million right?,,,,,,,Happy
64557,ESD,./dataset/esd\0016\Happy\0016_001003.wav,0016_001003.wav,.wav,Esd_0016,I am loath to see him go.,,,,,,,Happy
64558,ESD,./dataset/esd\0016\Happy\0016_001004.wav,0016_001004.wav,.wav,Esd_0016,How do you like you dirty bird!,,,,,,,Happy
64559,ESD,./dataset/esd\0016\Happy\0016_001005.wav,0016_001005.wav,.wav,Esd_0016,The fisherman and his wife see George every day.,,,,,,,Happy
64560,ESD,./dataset/esd\0016\Happy\0016_001006.wav,0016_001006.wav,.wav,Esd_0016,Please invite Tom if there is not requires.,,,,,,,Happy
64561,ESD,./dataset/esd\0016\Happy\0016_001007.wav,0016_001007.wav,.wav,Esd_0016,I owe them five hundred dollars.,,,,,,,Happy
64562,ESD,./dataset/esd\0016\Happy\0016_001008.wav,0016_001008.wav,.wav,Esd_0016,Perhaps you think that is a queer title for this chapter.,,,,,,,Happy
64563,ESD,./dataset/esd\0016\Happy\0016_001009.wav,0016_001009.wav,.wav,Esd_0016,"He owed mister Lawson, I can't tell you how.",,,,,,,Happy
64564,ESD,./dataset/esd\0016\Happy\0016_001010.wav,0016_001010.wav,.wav,Esd_0016,Why it is just like the round egg which sounds thin.,,,,,,,Happy
64565,ESD,./dataset/esd\0016\Happy\0016_001011.wav,0016_001011.wav,.wav,Esd_0016,I am safe back again.,,,,,,,Happy
64566,ESD,./dataset/esd\0016\Happy\0016_001012.wav,0016_001012.wav,.wav,Esd_0016,Father has yellow eyes.,,,,,,,Happy
64567,ESD,./dataset/esd\0016\Happy\0016_001013.wav,0016_001013.wav,.wav,Esd_0016,Give me a fine fat goose.,,,,,,,Happy
64568,ESD,./dataset/esd\0016\Happy\0016_001014.wav,0016_001014.wav,.wav,Esd_0016,Bob goes to a new school.,,,,,,,Happy
64569,ESD,./dataset/esd\0016\Happy\0016_001015.wav,0016_001015.wav,.wav,Esd_0016,It's to say how do you do with Tom's answer.,,,,,,,Happy
64570,ESD,./dataset/esd\0016\Happy\0016_001016.wav,0016_001016.wav,.wav,Esd_0016,A thief in the night.,,,,,,,Happy
64571,ESD,./dataset/esd\0016\Happy\0016_001017.wav,0016_001017.wav,.wav,Esd_0016,At length they came to a sharp bend.,,,,,,,Happy
64572,ESD,./dataset/esd\0016\Happy\0016_001018.wav,0016_001018.wav,.wav,Esd_0016,The name of the song is called haddocks.,,,,,,,Happy
64573,ESD,./dataset/esd\0016\Happy\0016_001019.wav,0016_001019.wav,.wav,Esd_0016,How could I dig burrows with short toe nails?,,,,,,,Happy
64574,ESD,./dataset/esd\0016\Happy\0016_001020.wav,0016_001020.wav,.wav,Esd_0016,Goat Billy asked the old Chinese guy.,,,,,,,Happy
64575,ESD,./dataset/esd\0016\Happy\0016_001021.wav,0016_001021.wav,.wav,Esd_0016,Called out the cloud.,,,,,,,Happy
64576,ESD,./dataset/esd\0016\Happy\0016_001022.wav,0016_001022.wav,.wav,Esd_0016,A special pot too.,,,,,,,Happy
64577,ESD,./dataset/esd\0016\Happy\0016_001023.wav,0016_001023.wav,.wav,Esd_0016,Why did I wake up!,,,,,,,Happy
64578,ESD,./dataset/esd\0016\Happy\0016_001024.wav,0016_001024.wav,.wav,Esd_0016,And she caught at the brooch.,,,,,,,Happy
64579,ESD,./dataset/esd\0016\Happy\0016_001025.wav,0016_001025.wav,.wav,Esd_0016,She has no place for hot pepper .,,,,,,,Happy
64580,ESD,./dataset/esd\0016\Happy\0016_001026.wav,0016_001026.wav,.wav,Esd_0016,They are made of wood.,,,,,,,Happy
64581,ESD,./dataset/esd\0016\Happy\0016_001027.wav,0016_001027.wav,.wav,Esd_0016,It's part of my secret.,,,,,,,Happy
64582,ESD,./dataset/esd\0016\Happy\0016_001028.wav,0016_001028.wav,.wav,Esd_0016,It would be a hard choice.,,,,,,,Happy
64583,ESD,./dataset/esd\0016\Happy\0016_001029.wav,0016_001029.wav,.wav,Esd_0016,And his heart wagged with joy like a lamb's tail.,,,,,,,Happy
64584,ESD,./dataset/esd\0016\Happy\0016_001030.wav,0016_001030.wav,.wav,Esd_0016,She keeps saying I'm hers.,,,,,,,Happy
64585,ESD,./dataset/esd\0016\Happy\0016_001031.wav,0016_001031.wav,.wav,Esd_0016,She'll be feverish after so much thinking.,,,,,,,Happy
64586,ESD,./dataset/esd\0016\Happy\0016_001032.wav,0016_001032.wav,.wav,Esd_0016,where are you going?,,,,,,,Happy
64587,ESD,./dataset/esd\0016\Happy\0016_001033.wav,0016_001033.wav,.wav,Esd_0016,You gain for nothing girl!,,,,,,,Happy
64588,ESD,./dataset/esd\0016\Happy\0016_001034.wav,0016_001034.wav,.wav,Esd_0016,"Another one, ten thousand dollars.",,,,,,,Happy
64589,ESD,./dataset/esd\0016\Happy\0016_001035.wav,0016_001035.wav,.wav,Esd_0016,But things haven't change yet.,,,,,,,Happy
64590,ESD,./dataset/esd\0016\Happy\0016_001036.wav,0016_001036.wav,.wav,Esd_0016,Over them swooped the eagles.,,,,,,,Happy
64591,ESD,./dataset/esd\0016\Happy\0016_001037.wav,0016_001037.wav,.wav,Esd_0016,But mom I'm not certain about.,,,,,,,Happy
64592,ESD,./dataset/esd\0016\Happy\0016_001038.wav,0016_001038.wav,.wav,Esd_0016,Paul's teeth ached because of lemon.,,,,,,,Happy
64593,ESD,./dataset/esd\0016\Happy\0016_001039.wav,0016_001039.wav,.wav,Esd_0016,"And be with you,Tom!",,,,,,,Happy
64594,ESD,./dataset/esd\0016\Happy\0016_001040.wav,0016_001040.wav,.wav,Esd_0016,So Tom saw night as it were brought daylight.,,,,,,,Happy
64595,ESD,./dataset/esd\0016\Happy\0016_001041.wav,0016_001041.wav,.wav,Esd_0016,"Enough,you a foolish chatter.",,,,,,,Happy
64596,ESD,./dataset/esd\0016\Happy\0016_001042.wav,0016_001042.wav,.wav,Esd_0016,Why should I purchase my own?,,,,,,,Happy
64597,ESD,./dataset/esd\0016\Happy\0016_001043.wav,0016_001043.wav,.wav,Esd_0016,And what does it mean?,,,,,,,Happy
64598,ESD,./dataset/esd\0016\Happy\0016_001044.wav,0016_001044.wav,.wav,Esd_0016,"Lucy, a clever farmer.",,,,,,,Happy
64599,ESD,./dataset/esd\0016\Happy\0016_001045.wav,0016_001045.wav,.wav,Esd_0016,A whirring noise was heard.,,,,,,,Happy
64600,ESD,./dataset/esd\0016\Happy\0016_001046.wav,0016_001046.wav,.wav,Esd_0016,I am going to back home.,,,,,,,Happy
64601,ESD,./dataset/esd\0016\Happy\0016_001047.wav,0016_001047.wav,.wav,Esd_0016,What are you waiting for? man.,,,,,,,Happy
64602,ESD,./dataset/esd\0016\Happy\0016_001048.wav,0016_001048.wav,.wav,Esd_0016,"Dear customer,welcome to our ship.",,,,,,,Happy
64603,ESD,./dataset/esd\0016\Happy\0016_001049.wav,0016_001049.wav,.wav,Esd_0016,What do you think of this question?,,,,,,,Happy
64604,ESD,./dataset/esd\0016\Happy\0016_001050.wav,0016_001050.wav,.wav,Esd_0016,Do you have anything in mind?,,,,,,,Happy
64605,ESD,./dataset/esd\0016\Sad\0016_001051.wav,0016_001051.wav,.wav,Esd_0016,"The nine the eggs, I keep.",,,,,,,Sad
64606,ESD,./dataset/esd\0016\Sad\0016_001052.wav,0016_001052.wav,.wav,Esd_0016,"I did go, and made many prisoners.",,,,,,,Sad
64607,ESD,./dataset/esd\0016\Sad\0016_001053.wav,0016_001053.wav,.wav,Esd_0016,That I owe my thanks to you.,,,,,,,Sad
64608,ESD,./dataset/esd\0016\Sad\0016_001054.wav,0016_001054.wav,.wav,Esd_0016,They went up to the dark mass job had pointed out.,,,,,,,Sad
64609,ESD,./dataset/esd\0016\Sad\0016_001055.wav,0016_001055.wav,.wav,Esd_0016,Clear than clear water!,,,,,,,Sad
64610,ESD,./dataset/esd\0016\Sad\0016_001056.wav,0016_001056.wav,.wav,Esd_0016,Andy what's the gyre and to gamble.,,,,,,,Sad
64611,ESD,./dataset/esd\0016\Sad\0016_001057.wav,0016_001057.wav,.wav,Esd_0016,I'm as bad as I can be.,,,,,,,Sad
64612,ESD,./dataset/esd\0016\Sad\0016_001058.wav,0016_001058.wav,.wav,Esd_0016,That was his chief thought.,,,,,,,Sad
64613,ESD,./dataset/esd\0016\Sad\0016_001059.wav,0016_001059.wav,.wav,Esd_0016,On the twenty second of last march.,,,,,,,Sad
64614,ESD,./dataset/esd\0016\Sad\0016_001060.wav,0016_001060.wav,.wav,Esd_0016,A nauseous draught.,,,,,,,Sad
64615,ESD,./dataset/esd\0016\Sad\0016_001061.wav,0016_001061.wav,.wav,Esd_0016,Chapter ten a warm welcome.,,,,,,,Sad
64616,ESD,./dataset/esd\0016\Sad\0016_001062.wav,0016_001062.wav,.wav,Esd_0016,Her shoes were like fishes.,,,,,,,Sad
64617,ESD,./dataset/esd\0016\Sad\0016_001063.wav,0016_001063.wav,.wav,Esd_0016,I have bunburyed all over goat on two separate occasions.,,,,,,,Sad
64618,ESD,./dataset/esd\0016\Sad\0016_001064.wav,0016_001064.wav,.wav,Esd_0016,Annie please please don't hurt me!,,,,,,,Sad
64619,ESD,./dataset/esd\0016\Sad\0016_001065.wav,0016_001065.wav,.wav,Esd_0016,Poor Tom now is dead!,,,,,,,Sad
64620,ESD,./dataset/esd\0016\Sad\0016_001066.wav,0016_001066.wav,.wav,Esd_0016,"Mister share man, I move for a division.",,,,,,,Sad
64621,ESD,./dataset/esd\0016\Sad\0016_001067.wav,0016_001067.wav,.wav,Esd_0016,Why has this egg not broken?,,,,,,,Sad
64622,ESD,./dataset/esd\0016\Sad\0016_001068.wav,0016_001068.wav,.wav,Esd_0016,Then sadly it is much farther.,,,,,,,Sad
64623,ESD,./dataset/esd\0016\Sad\0016_001069.wav,0016_001069.wav,.wav,Esd_0016,At the end of four.,,,,,,,Sad
64624,ESD,./dataset/esd\0016\Sad\0016_001070.wav,0016_001070.wav,.wav,Esd_0016,At the roots of a bush of a grass.,,,,,,,Sad
64625,ESD,./dataset/esd\0016\Sad\0016_001071.wav,0016_001071.wav,.wav,Esd_0016,As rich as Peter's son in law!,,,,,,,Sad
64626,ESD,./dataset/esd\0016\Sad\0016_001072.wav,0016_001072.wav,.wav,Esd_0016,And what are doves. And what are doves.,,,,,,,Sad
64627,ESD,./dataset/esd\0016\Sad\0016_001073.wav,0016_001073.wav,.wav,Esd_0016,I thought you meant how old are you?,,,,,,,Sad
64628,ESD,./dataset/esd\0016\Sad\0016_001074.wav,0016_001074.wav,.wav,Esd_0016,The football teams give a tea party.,,,,,,,Sad
64629,ESD,./dataset/esd\0016\Sad\0016_001075.wav,0016_001075.wav,.wav,Esd_0016,She is now choosing skirt to wear.,,,,,,,Sad
64630,ESD,./dataset/esd\0016\Sad\0016_001076.wav,0016_001076.wav,.wav,Esd_0016,Let's make the noise a snake.,,,,,,,Sad
64631,ESD,./dataset/esd\0016\Sad\0016_001077.wav,0016_001077.wav,.wav,Esd_0016,Monster made a deep bow.,,,,,,,Sad
64632,ESD,./dataset/esd\0016\Sad\0016_001078.wav,0016_001078.wav,.wav,Esd_0016,"She had said, so that one could keep up a conversation!",,,,,,,Sad
64633,ESD,./dataset/esd\0016\Sad\0016_001079.wav,0016_001079.wav,.wav,Esd_0016,Rat came and replied on the leaves.,,,,,,,Sad
64634,ESD,./dataset/esd\0016\Sad\0016_001080.wav,0016_001080.wav,.wav,Esd_0016,Must a name mean something?,,,,,,,Sad
64635,ESD,./dataset/esd\0016\Sad\0016_001081.wav,0016_001081.wav,.wav,Esd_0016,All smile were real and the happier짙짭the more sincere .,,,,,,,Sad
64636,ESD,./dataset/esd\0016\Sad\0016_001082.wav,0016_001082.wav,.wav,Esd_0016,Who is been repeating all that hard stuff to you?,,,,,,,Sad
